player_id,full_name,position,legend_score,source_tier,is_manually_curated,curation_tier,justification
00-0035685,David Montgomery,RB,51.67,2,False,,Algorithmic scoring
00-0022217,Mewelde Moore,RB,40.91,2,False,,Algorithmic scoring
00-0023508,Vernand Morency,RB,22.14,2,False,,Algorithmic scoring
00-0026988,Knowshon Moreno,RB,53.08,2,False,,Algorithmic scoring
00-0029141,Alfred Morris,RB,55.82,2,False,,Algorithmic scoring
00-0021182,Maurice Morris,RB,49.78,2,False,,Algorithmic scoring
00-0019484,Sammy Morris,RB,45.73,2,False,,Algorithmic scoring
00-0019590,Chad Morton,RB,17.97,2,False,,Algorithmic scoring
00-0036251,Zack Moss,RB,39.17,2,False,,Algorithmic scoring
00-0031687,Raheem Mostert,RB,49.73,2,False,,Algorithmic scoring
00-0022143,Ovie Mughelli,RB,24.47,2,False,,Algorithmic scoring
00-0020700,James Mungro,RB,28.06,2,False,,Algorithmic scoring
00-0028009,DeMarco Murray,RB,80.1,2,False,,Algorithmic scoring
00-0030513,Latavius Murray,RB,67.55,2,False,,Algorithmic scoring
00-0011869,Adrian Murrell,RB,21.29,2,False,,Algorithmic scoring
00-0011958,Lorenzo Neal,RB,36.86,2,False,,Algorithmic scoring
00-0020508,Moran Norris,RB,20.86,2,False,,Algorithmic scoring
00-0024294,Jerious Norwood,RB,41.65,2,False,,Algorithmic scoring
00-0027140,Chris Ogbonnaya,RB,26.94,2,False,,Algorithmic scoring
00-0033854,Dare Ogunbowale,RB,21.66,2,False,,Algorithmic scoring
00-0029492,Jamize Olawale,RB,30.74,2,False,,Algorithmic scoring
00-0031277,Branden Oliver,RB,23.6,2,False,,Algorithmic scoring
00-0024103,Montell Owens,RB,19.47,2,False,,Algorithmic scoring
00-0037197,Isiah Pacheco,RB,40.05,2,False,,Algorithmic scoring
00-0022250,Willie Parker,RB,48.92,2,False,,Algorithmic scoring
00-0012603,Bernie Parmalee,RB,15.67,2,False,,Algorithmic scoring
00-0019932,Josh Parry,RB,15.27,2,False,,Algorithmic scoring
00-0019533,Patrick Pass,RB,28.83,2,False,,Algorithmic scoring
00-0030578,Cordarrelle Patterson,RB,75.63,2,False,,Algorithmic scoring
00-0029626,Isaiah Pead,RB,14.27,2,False,,Algorithmic scoring
00-0023561,Alvin Pearman,RB,16.64,2,False,,Algorithmic scoring
00-0026932,Cedric Peerman,RB,27.25,2,False,,Algorithmic scoring
00-0032813,Elijhaa Penny,RB,24.57,2,False,,Algorithmic scoring
00-0034750,Rashaad Penny,RB,41.19,2,False,,Algorithmic scoring
00-0033526,Samaje Perine,RB,42.34,2,False,,Algorithmic scoring
00-0032417,Paul Perkins,RB,17.68,2,False,,Algorithmic scoring
00-0022926,Chris Perry,RB,28.12,2,False,,Algorithmic scoring
00-0021306,Adrian Peterson,RB,31.91,2,False,,Algorithmic scoring
00-0025394,Adrian Peterson,RB,84.94,2,False,,Algorithmic scoring
00-0029264,Bernard Pierce,RB,34.21,2,False,,Algorithmic scoring
00-0037258,Dameon Pierce,RB,28.04,2,False,,Algorithmic scoring
00-0022006,Artose Pinner,RB,28.34,2,False,,Algorithmic scoring
00-0025494,Antonio Pittman,RB,16.58,2,False,,Algorithmic scoring
00-0013013,Michael Pittman,RB,58.64,2,False,,Algorithmic scoring
00-0022405,Lousaka Polite,RB,20.21,2,False,,Algorithmic scoring
00-0029438,Chris Polk,RB,25.89,2,False,,Algorithmic scoring
00-0035261,Tony Pollard,RB,56.55,2,False,,Algorithmic scoring
00-0021179,Clinton Portis,RB,69.47,2,False,,Algorithmic scoring
00-0028064,Bilal Powell,RB,45.94,2,False,,Algorithmic scoring
00-0019609,Travis Prentice,RB,28.02,2,False,,Algorithmic scoring
00-0013262,Stanley Pritchett,RB,37.78,2,False,,Algorithmic scoring
00-0032393,C.J. Prosise,RB,24.89,2,False,,Algorithmic scoring
00-0029384,Bobby Rainey,RB,31.45,2,False,,Algorithmic scoring
00-0030388,Joseph Randle,RB,25.94,2,False,,Algorithmic scoring
00-0031897,Thomas Rawls,RB,27.89,2,False,,Algorithmic scoring
00-0026566,Isaac Redman,RB,35.68,2,False,,Algorithmic scoring
00-0019722,J.R. Redmond,RB,27.5,2,False,,Algorithmic scoring
00-0026393,Marcel Reece,RB,38.88,2,False,,Algorithmic scoring
00-0035567,Craig Reynolds,RB,20.67,2,False,,Algorithmic scoring
00-0013622,Errict Rhett,RB,30.75,2,False,,Algorithmic scoring
00-0019863,Dominic Rhodes,RB,47.78,2,False,,Algorithmic scoring
00-0018588,Alan Ricard,RB,19.58,2,False,,Algorithmic scoring
00-0033376,Patrick Ricard,RB,22.39,2,False,,Algorithmic scoring
00-0026195,Ray Rice,RB,64.42,2,False,,Algorithmic scoring
00-0033025,Jalen Richard,RB,34.71,2,False,,Algorithmic scoring
00-0013694,Tony Richardson,RB,48.21,2,False,,Algorithmic scoring
00-0029612,Daryl Richardson,RB,18.02,2,False,,Algorithmic scoring
00-0029675,Trent Richardson,RB,44.36,2,False,,Algorithmic scoring
00-0030107,Theo Riddick,RB,31.46,2,False,,Algorithmic scoring
00-0028011,Stevan Ridley,RB,41.01,2,False,,Algorithmic scoring
00-0027120,Javon Ringer,RB,20.51,2,False,,Algorithmic scoring
00-0031612,Aaron Ripkowski,RB,23.08,2,False,,Algorithmic scoring
00-0013773,Jon Ritchie,RB,27.12,2,False,,Algorithmic scoring
00-0024315,Michael Robinson,RB,30.42,2,False,,Algorithmic scoring
00-0038542,Bijan Robinson,RB,40.18,2,False,,Algorithmic scoring
00-0037746,Brian Robinson,RB,36.62,2,False,,Algorithmic scoring
00-0030547,Denard Robinson,RB,30.08,2,False,,Algorithmic scoring
00-0035831,James Robinson,RB,36.97,2,False,,Algorithmic scoring
00-0030348,Khiry Robinson,RB,30.57,2,False,,Algorithmic scoring
00-0028083,Jacquizz Rodgers,RB,40.72,2,False,,Algorithmic scoring
00-0028115,Evan Royster,RB,16.44,2,False,,Algorithmic scoring
00-0024846,Gary Russell,RB,11.65,2,False,,Algorithmic scoring
00-0034331,Jaylen Samuels,RB,24.93,2,False,,Algorithmic scoring
00-0035243,Miles Sanders,RB,57.42,2,False,,Algorithmic scoring
00-0031413,Bishop Sankey,RB,24.77,2,False,,Algorithmic scoring
00-0021845,Cecil Sapp,RB,18.86,2,False,,Algorithmic scoring
00-0014450,Cory Schlesinger,RB,39.06,2,False,,Algorithmic scoring
00-0026303,Owen Schmitt,RB,15.35,2,False,,Algorithmic scoring
00-0026941,Bernard Scott,RB,26.53,2,False,,Algorithmic scoring
00-0034414,Boston Scott,RB,37.91,2,False,,Algorithmic scoring
00-0014775,Daimon Shelton,RB,22.66,2,False,,Algorithmic scoring
00-0028074,Anthony Sherman,RB,29.38,2,False,,Algorithmic scoring
00-0020022,Marcel Shipp,RB,36.64,2,False,,Algorithmic scoring
00-0031390,Charles Sims,RB,32.02,2,False,,Algorithmic scoring
00-0035250,Devin Singletary,RB,44.23,2,False,,Algorithmic scoring
00-0026229,Steve Slaton,RB,40.52,2,False,,Algorithmic scoring
00-0032782,Wendell Smallwood,RB,32.15,2,False,,Algorithmic scoring
00-0027346,Alfonso Smith,RB,16.28,2,False,,Algorithmic scoring
00-0030968,Keith Smith,RB,16.98,2,False,,Algorithmic scoring
00-0026855,Antone Smith,RB,22.57,2,False,,Algorithmic scoring
00-0015091,Antowain Smith,RB,57.83,2,False,,Algorithmic scoring
00-0015165,Emmitt Smith,RB,52.49,2,False,,Algorithmic scoring
00-0026204,Kevin Smith,RB,46.99,2,False,,Algorithmic scoring
00-0025535,Kolby Smith,RB,21.98,2,False,,Algorithmic scoring
00-0015242,Lamar Smith,RB,51.1,2,False,,Algorithmic scoring
00-0018977,Maurice Smith,RB,28.83,2,False,,Algorithmic scoring
00-0022130,Musa Smith,RB,29.12,2,False,,Algorithmic scoring
00-0022138,Onterrio Smith,RB,34.52,2,False,,Algorithmic scoring
00-0019673,Paul Smith,RB,16.9,2,False,,Algorithmic scoring
00-0015286,Robert Smith,RB,43.6,2,False,,Algorithmic scoring
00-0031900,Rod Smith,RB,28.61,2,False,,Algorithmic scoring
00-0034378,Ito Smith,RB,26.34,2,False,,Algorithmic scoring
00-0019587,Terrelle Smith,RB,20.78,2,False,,Algorithmic scoring
00-0035217,Benny Snell,RB,26.64,2,False,,Algorithmic scoring
00-0025631,Jason Snelling,RB,39.54,2,False,,Algorithmic scoring
00-0015420,Jerald Sowell,RB,28.48,2,False,,Algorithmic scoring
00-0039032,Tyjae Spears,RB,21.42,2,False,,Algorithmic scoring
00-0027861,C.J. Spiller,RB,57.11,2,False,,Algorithmic scoring
00-0023564,Darren Sproles,RB,60.48,2,False,,Algorithmic scoring
00-0020849,Charles Stackhouse,RB,10.95,2,False,,Algorithmic scoring
00-0030536,Zac Stacy,RB,32.21,2,False,,Algorithmic scoring
00-0015523,Duce Staley,RB,57.33,2,False,,Algorithmic scoring
00-0027791,James Starks,RB,46.54,2,False,,Algorithmic scoring
00-0015601,Aaron Stecker,RB,40.85,2,False,,Algorithmic scoring
00-0026956,LaRod Stephens-Howling,RB,29.48,2,False,,Algorithmic scoring
00-0036875,Rhamondre Stevenson,RB,40.46,2,False,,Algorithmic scoring
00-0015698,James Stewart,RB,50.24,2,False,,Algorithmic scoring
00-0026153,Jonathan Stewart,RB,69.86,2,False,,Algorithmic scoring
00-0015830,Mack Strong,RB,36.61,2,False,,Algorithmic scoring
00-0038098,Pierre Strong,RB,19.32,2,False,,Algorithmic scoring
00-0022180,Lee Suggs,RB,29.1,2,False,,Algorithmic scoring
00-0026926,Frank Summers,RB,18.22,2,False,,Algorithmic scoring
00-0036275,D'Andre Swift,RB,55.06,2,False,,Algorithmic scoring
00-0026557,Will Ta'ufo'ou,RB,13.32,2,False,,Algorithmic scoring
00-0023774,Naufahu Tahi,RB,11.82,2,False,,Algorithmic scoring
00-0022797,Thomas Tapeh,RB,13.28,2,False,,Algorithmic scoring
00-0027890,Ben Tate,RB,42.74,2,False,,Algorithmic scoring
00-0021314,Chester Taylor,RB,51.01,2,False,,Algorithmic scoring
00-0016098,Fred Taylor,RB,71.46,2,False,,Algorithmic scoring
00-0036223,Jonathan Taylor,RB,73.78,2,False,,Algorithmic scoring
00-0035973,Patrick Taylor,RB,14.55,2,False,,Algorithmic scoring
00-0030282,Stepfan Taylor,RB,16.59,2,False,,Algorithmic scoring
00-0020403,Anthony Thomas,RB,48.6,2,False,,Algorithmic scoring
00-0024813,Pierre Thomas,RB,53.46,2,False,,Algorithmic scoring
00-0028000,Daniel Thomas,RB,37.68,2,False,,Algorithmic scoring
00-0016316,Robert Thomas,RB,21.64,2,False,,Algorithmic scoring
00-0016321,Rodney Thomas,RB,20.69,2,False,,Algorithmic scoring
00-0030404,Chris Thompson,RB,38.79,2,False,,Algorithmic scoring
00-0030705,Juwan Thompson,RB,20.25,2,False,,Algorithmic scoring
00-0028121,Jordan Todman,RB,26.58,2,False,,Algorithmic scoring
00-0022057,LaBrandon Toefield,RB,28.67,2,False,,Algorithmic scoring
00-0026069,Mike Tolbert,RB,54.38,2,False,,Algorithmic scoring
00-0020536,LaDainian Tomlinson,RB,87.22,2,False,,Algorithmic scoring
00-0026279,Ryan Torain,RB,27.54,2,False,,Algorithmic scoring
00-0029273,Robert Turbin,RB,43.17,2,False,,Algorithmic scoring
00-0022821,Michael Turner,RB,74.71,2,False,,Algorithmic scoring
00-0036450,Ke'Shawn Vaughn,RB,20.6,2,False,,Algorithmic scoring
00-0027994,Shane Vereen,RB,43.18,2,False,,Algorithmic scoring
00-0024394,Lawrence Vickers,RB,18.36,2,False,,Algorithmic scoring
00-0032794,Danny Vitale,RB,11.7,2,False,,Algorithmic scoring
00-0038134,Kenneth Walker III,RB,42.02,2,False,,Algorithmic scoring
00-0022770,Derrick Ward,RB,47.87,2,False,,Algorithmic scoring
00-0031682,Terron Ward,RB,13.39,2,False,,Algorithmic scoring
00-0024559,D.J. Ware,RB,22.93,2,False,,Algorithmic scoring
00-0030414,Spencer Ware,RB,38.72,2,False,,Algorithmic scoring
00-0017209,Chris Warren,RB,33.63,2,False,,Algorithmic scoring
00-0037228,Jaylen Warren,RB,28.14,2,False,,Algorithmic scoring
00-0017218,Lamont Warren,RB,25.39,2,False,,Algorithmic scoring
00-0032940,DeAndre Washington,RB,34.02,2,False,,Algorithmic scoring
00-0032450,Dwayne Washington,RB,24.25,2,False,,Algorithmic scoring
00-0024332,Leon Washington,RB,65.54,2,False,,Algorithmic scoring
00-0017303,Justin Watson,RB,23.27,2,False,,Algorithmic scoring
00-0019808,Kenny Watson,RB,38.95,2,False,,Algorithmic scoring
00-0032897,Derek Watt,RB,23.58,2,False,,Algorithmic scoring
00-0017322,Ricky Watters,RB,46.88,2,False,,Algorithmic scoring
00-0023063,Leonard Weaver,RB,34.61,2,False,,Algorithmic scoring
00-0027007,Chris Wells,RB,44.41,2,False,,Algorithmic scoring
00-0021223,Jonathan Wells,RB,38.26,2,False,,Algorithmic scoring
00-0030668,Charcandrick West,RB,34.73,2,False,,Algorithmic scoring
00-0031375,Terrance West,RB,36.29,2,False,,Algorithmic scoring
00-0021216,Brian Westbrook,RB,73.9,2,False,,Algorithmic scoring
00-0017486,Tyrone Wheatley,RB,55.05,2,False,,Algorithmic scoring
00-0024260,LenDale White,RB,44.34,2,False,,Algorithmic scoring
00-0019057,Jamel White,RB,38.76,2,False,,Algorithmic scoring
00-0031062,James White,RB,42.24,2,False,,Algorithmic scoring
00-0037256,Rachaad White,RB,39.7,2,False,,Algorithmic scoring
00-0038040,Zamir White,RB,21.16,2,False,,Algorithmic scoring
00-0029731,Fozzy Whittaker,RB,25.75,2,False,,Algorithmic scoring
00-0019614,Michael Wiley,RB,19.83,2,False,,Algorithmic scoring
00-0034400,Jordan Wilkins,RB,28.14,2,False,,Algorithmic scoring
00-0031055,Andre Williams,RB,28.88,2,False,,Algorithmic scoring
00-0023440,Cadillac Williams,RB,52.59,2,False,,Algorithmic scoring
00-0030874,Damien Williams,RB,46.76,2,False,,Algorithmic scoring
00-0034301,Darrel Williams,RB,35.35,2,False,,Algorithmic scoring
00-0024242,DeAngelo Williams,RB,66.8,2,False,,Algorithmic scoring
00-0021979,Domanick Williams,RB,42.19,2,False,,Algorithmic scoring
00-0017915,Ricky Williams,RB,81.66,2,False,,Algorithmic scoring
00-0033948,Jamaal Williams,RB,51.57,2,False,,Algorithmic scoring
00-0036997,Javonte Williams,RB,37.01,2,False,,Algorithmic scoring
00-0032975,Jonathan Williams,RB,22.48,2,False,,Algorithmic scoring
00-0027214,Keiland Williams,RB,26.01,2,False,,Algorithmic scoring
00-0030117,Kerwynn Williams,RB,23.8,2,False,,Algorithmic scoring
00-0037840,Kyren Williams,RB,38.63,2,False,,Algorithmic scoring
00-0017892,Moe Williams,RB,47.43,2,False,,Algorithmic scoring
00-0022538,Shaud Williams,RB,9.41,2,False,,Algorithmic scoring
00-0035291,Trayveon Williams,RB,11.79,2,False,,Algorithmic scoring
00-0029251,David Wilson,RB,23.79,2,False,,Algorithmic scoring
00-0034115,Jeff Wilson,RB,44.37,2,False,,Algorithmic scoring
00-0018141,Jon Witman,RB,19.45,2,False,,Algorithmic scoring
00-0025480,Garrett Wolfe,RB,16.03,2,False,,Algorithmic scoring
00-0026019,Danny Woodhead,RB,47.15,2,False,,Algorithmic scoring
00-0022288,Jason Wright,RB,23.21,2,False,,Algorithmic scoring
00-0032209,T.J. Yeldon,RB,43.5,2,False,,Algorithmic scoring
00-0026852,Darrel Young,RB,32.82,2,False,,Algorithmic scoring
00-0024549,Selvin Young,RB,20.01,2,False,,Algorithmic scoring
00-0031665,Zach Zenner,RB,27.7,2,False,,Algorithmic scoring
00-0018501,Amos Zereoue,RB,42.48,2,False,,Algorithmic scoring
00-0038580,Yasir Abdullah,LB,18.41,2,False,,Algorithmic scoring
00-0028041,Sam Acho,LB,44.97,2,False,,Algorithmic scoring
00-0033872,Jamal Adams,LB,63.01,2,False,,Algorithmic scoring
00-0034424,Matthew Adams,LB,18.62,2,False,,Algorithmic scoring
00-0031950,D.J. Alexander,LB,25.62,2,False,,Algorithmic scoring
00-0031393,Maurice Alexander,LB,33.42,2,False,,Algorithmic scoring
00-0032109,Kwon Alexander,LB,53.69,2,False,,Algorithmic scoring
00-0035670,Dakota Allen,LB,6.42,2,False,,Algorithmic scoring
00-0030401,Kiko Alonso,LB,42.98,2,False,,Algorithmic scoring
00-0037810,Troy Andersen,LB,35.68,2,False,,Algorithmic scoring
00-0033525,Ryan Anderson,LB,27.73,2,False,,Algorithmic scoring
00-0032102,Stephone Anthony,LB,36.23,2,False,,Algorithmic scoring
00-0033914,Alex Anzalone,LB,42.5,2,False,,Algorithmic scoring
00-0037822,Brian Asamoah II,LB,14.49,2,False,,Algorithmic scoring
00-0031258,Jeremiah Attaochu,LB,41.55,2,False,,Algorithmic scoring
00-0027977,Akeem Ayers,LB,42.7,2,False,,Algorithmic scoring
00-0036314,Markus Bailey,LB,19.39,2,False,,Algorithmic scoring
00-0034797,Jerome Baker,LB,50.54,2,False,,Algorithmic scoring
00-0036964,Derrick Barnes,LB,30.75,2,False,,Algorithmic scoring
00-0037043,Amare Barno,LB,30.25,2,False,,Algorithmic scoring
00-0031256,Anthony Barr,LB,63.15,2,False,,Algorithmic scoring
00-0030119,Sam Barrington,LB,14.52,2,False,,Algorithmic scoring
00-0029670,Mark Barron,LB,51.39,2,False,,Algorithmic scoring
00-0031354,Lamin Barrow,LB,12.65,2,False,,Algorithmic scoring
00-0035672,Cody Barton,LB,38.4,2,False,,Algorithmic scoring
00-0027022,Connor Barwin,LB,64.48,2,False,,Algorithmic scoring
00-0036553,Carlos Basham,LB,32.02,2,False,,Algorithmic scoring
00-0033917,Tarell Basham,LB,37.17,2,False,,Algorithmic scoring
00-0030517,David Bass,LB,32.05,2,False,,Algorithmic scoring
00-0036418,Zack Baun,LB,50.69,2,False,,Algorithmic scoring
00-0033938,Kendell Beckwith,LB,25.56,2,False,,Algorithmic scoring
00-0035000,Quinton Bell,LB,25.28,2,False,,Algorithmic scoring
00-0034385,Ja'Whaun Bentley,LB,46.23,2,False,,Algorithmic scoring
00-0037254,Terrel Bernard,LB,36.1,2,False,,Algorithmic scoring
00-0033939,Vince Biegel,LB,28.01,2,False,,Algorithmic scoring
00-0034422,Keishawn Bierria,LB,3.03,2,False,,Algorithmic scoring
00-0036621,Nick Bolton,LB,38.72,2,False,,Algorithmic scoring
00-0032789,Devante Bond,LB,15.54,2,False,,Algorithmic scoring
00-0037249,Nik Bonitto,LB,46.14,2,False,,Algorithmic scoring
00-0033283,Tyus Bowser,LB,43.67,2,False,,Algorithmic scoring
00-0029272,Nigel Bradham,LB,48.6,2,False,,Algorithmic scoring
00-0036401,Shaun Bradley,LB,17.03,2,False,,Algorithmic scoring
00-0036643,K.J. Britt,LB,17.25,2,False,,Algorithmic scoring
00-0036409,Jordyn Brooks,LB,45.7,2,False,,Algorithmic scoring
00-0032422,Kentrell Brothers,LB,13.86,2,False,,Algorithmic scoring
00-0033841,Blair Brown,LB,15.06,2,False,,Algorithmic scoring
00-0036400,Cameron Brown,LB,14.13,2,False,,Algorithmic scoring
00-0032895,Jatavis Brown,LB,28.88,2,False,,Algorithmic scoring
00-0033954,Jayon Brown,LB,33.24,2,False,,Algorithmic scoring
00-0031171,Preston Brown,LB,37.96,2,False,,Algorithmic scoring
00-0029566,Zach Brown,LB,58.08,2,False,,Algorithmic scoring
00-0036995,Baron Browning,LB,38.02,2,False,,Algorithmic scoring
00-0031366,Deone Bucannon,LB,42.68,2,False,,Algorithmic scoring
00-0034754,Oren Burks,LB,33.14,2,False,,Algorithmic scoring
00-0038617,Amari Burney,LB,16.57,2,False,,Algorithmic scoring
00-0035713,Brian Burns,LB,58.71,2,False,,Algorithmic scoring
00-0035143,Ben Burr-Kirven,LB,11.89,2,False,,Algorithmic scoring
00-0035525,Devin Bush,LB,43.19,2,False,,Algorithmic scoring
00-0032401,De'Vondre Campbell,LB,58.23,2,False,,Algorithmic scoring
00-0039018,Jack Campbell,LB,38.23,2,False,,Algorithmic scoring
00-0027978,Bruce Carter,LB,43.83,2,False,,Algorithmic scoring
00-0034396,Jermaine Carter,LB,23.29,2,False,,Algorithmic scoring
00-0035276,Blake Cashman,LB,38.81,2,False,,Algorithmic scoring
00-0036286,K'Lavon Chaisson,LB,39.48,2,False,,Algorithmic scoring
00-0037819,Leo Chenal,LB,38.53,2,False,,Algorithmic scoring
00-0034832,Bradley Chubb,LB,58.12,2,False,,Algorithmic scoring
00-0034415,Jack Cichy,LB,14.9,2,False,,Algorithmic scoring
00-0037281,Damone Clark,LB,29.33,2,False,,Algorithmic scoring
00-0032210,Frank Clark,LB,57.06,2,False,,Algorithmic scoring
00-0031364,Jadeveon Clowney,LB,67.36,2,False,,Algorithmic scoring
00-0030421,Jamie Collins,LB,64.81,2,False,,Algorithmic scoring
00-0032262,Landon Collins,LB,65.15,2,False,,Algorithmic scoring
00-0036933,Zaven Collins,LB,45.71,2,False,,Algorithmic scoring
00-0035533,Ryan Connelly,LB,19.02,2,False,,Algorithmic scoring
00-0036952,Jonathon Cooper,LB,40.37,2,False,,Algorithmic scoring
00-0032386,Kamalei Correa,LB,29.05,2,False,,Algorithmic scoring
00-0036402,Carter Coughlin,LB,22.18,2,False,,Algorithmic scoring
00-0036882,Jabril Cox,LB,18.16,2,False,,Algorithmic scoring
00-0036167,Tae Crowder,LB,31.02,2,False,,Algorithmic scoring
00-0033547,Zach Cunningham,LB,41.14,2,False,,Algorithmic scoring
00-0029562,Lavonte David,LB,70.53,2,False,,Algorithmic scoring
00-0029607,Demario Davis,LB,77.24,2,False,,Algorithmic scoring
00-0036614,Jamin Davis,LB,45.84,2,False,,Algorithmic scoring
00-0033539,Jarrad Davis,LB,42.29,2,False,,Algorithmic scoring
00-0023448,Thomas Davis,LB,71.62,2,False,,Algorithmic scoring
00-0036298,Akeem Davis-Gaither,LB,31.53,2,False,,Algorithmic scoring
00-0036990,Divine Deablo,LB,32.82,2,False,,Algorithmic scoring
00-0037615,Nakobe Dean,LB,30.39,2,False,,Algorithmic scoring
00-0039049,SirVocea Dennis,LB,16.2,2,False,,Algorithmic scoring
00-0039068,Yaya Diaby,LB,40.57,2,False,,Algorithmic scoring
00-0036896,Victor Dimukeje,LB,22.41,2,False,,Algorithmic scoring
00-0034167,Devante Downs,LB,20.81,2,False,,Algorithmic scoring
00-0032146,Bud Dupree,LB,58.3,2,False,,Algorithmic scoring
00-0036338,Troy Dye,LB,26.89,2,False,,Algorithmic scoring
00-0031425,Dominique Easley,LB,30.33,2,False,,Algorithmic scoring
00-0038116,Arnold Ebiketie,LB,35.49,2,False,,Algorithmic scoring
00-0034673,Tremaine Edmunds,LB,65.47,2,False,,Algorithmic scoring
00-0035538,Emeke Egbule,LB,13.39,2,False,,Algorithmic scoring
00-0033468,Ukeme Eligwe,LB,18.04,2,False,,Algorithmic scoring
00-0035316,Kaden Elliss,LB,40.91,2,False,,Algorithmic scoring
00-0032110,Kyle Emanuel,LB,32.97,2,False,,Algorithmic scoring
00-0033790,Jordan Evans,LB,33.44,2,False,,Algorithmic scoring
00-0034743,Rashaan Evans,LB,39.34,2,False,,Algorithmic scoring
00-0032955,Kyler Fackrell,LB,39.59,2,False,,Algorithmic scoring
00-0035651,Jaylon Ferguson,LB,36.4,2,False,,Algorithmic scoring
00-0036634,Tony Fields II,LB,16.18,2,False,,Algorithmic scoring
00-0034404,Kylie Fitts,LB,17.78,2,False,,Algorithmic scoring
00-0031290,Marquis Flowers,LB,25.2,2,False,,Algorithmic scoring
00-0031566,Trey Flowers,LB,39.05,2,False,,Algorithmic scoring
00-0028022,Mason Foster,LB,43.9,2,False,,Algorithmic scoring
00-0033887,Reuben Foster,LB,23.62,2,False,,Algorithmic scoring
00-0034431,Zaire Franklin,LB,47.69,2,False,,Algorithmic scoring
00-0036362,Willie Gay Jr.,LB,46.39,2,False,,Algorithmic scoring
00-0033944,Ben Gedeon,LB,19.5,2,False,,Algorithmic scoring
00-0031018,Jeremiah George,LB,10.06,2,False,,Algorithmic scoring
00-0033577,Nate Gerry,LB,28.59,2,False,,Algorithmic scoring
00-0036305,Trevis Gipson,LB,36.13,2,False,,Algorithmic scoring
00-0036229,Jordan Glasgow,LB,10.75,2,False,,Algorithmic scoring
00-0032127,Markus Golden,LB,44.43,2,False,,Algorithmic scoring
00-0037315,Cameron Goode,LB,17.56,2,False,,Algorithmic scoring
