player_id,full_name,position,legend_score,source_tier
00-0028041,Sam Acho,LB,33.78,2
00-0033872,Jamal Adams,LB,51.25,2
00-0034424,Matthew Adams,LB,18.77,2
00-0031950,D.J. Alexander,LB,37.65,2
00-0031393,Maurice Alexander,LB,30.02,2
00-0032109,Kwon Alexander,LB,37.77,2
00-0035670,Dakota Allen,LB,7.83,2
00-0030401,Kiko Alonso,LB,31.48,2
00-0037810,Troy Andersen,LB,46.51,2
00-0033525,Ryan Anderson,LB,33.28,2
00-0032102,Stephone Anthony,LB,43.28,2
00-0033914,Alex Anzalone,LB,27.29,2
00-0037822,Brian Asamoah II,LB,27.73,2
00-0031258,Jeremiah Attaochu,LB,43.01,2
00-0027977,Akeem Ayers,LB,30.11,2
00-0036314,Markus Bailey,LB,22.64,2
00-0034797,Jerome Baker,LB,33.27,2
00-0036964,Derrick Barnes,LB,29.53,2
00-0037043,Amare Barno,LB,41.81,2
00-0031256,Anthony Barr,LB,58.78,2
00-0030119,Sam Barrington,LB,10.99,2
00-0029670,Mark Barron,LB,36.85,2
00-0031354,Lamin Barrow,LB,22.47,2
00-0035672,Cody Barton,LB,26.63,2
00-0027022,Connor Barwin,LB,64.52,2
00-0036553,Carlos Basham,LB,41.46,2
00-0033917,Tarell Basham,LB,36.37,2
00-0030517,David Bass,LB,24.68,2
00-0036418,Zack Baun,LB,46.27,2
00-0033938,Kendell Beckwith,LB,33.72,2
00-0035000,Quinton Bell,LB,36.91,2
00-0034385,Ja'Whaun Bentley,LB,34.13,2
00-0037254,Terrel Bernard,LB,24.86,2
00-0033939,Vince Biegel,LB,30.17,2
00-0034422,Keishawn Bierria,LB,6.02,2
00-0036621,Nick Bolton,LB,26.42,2
00-0032789,Devante Bond,LB,19.68,2
00-0037249,Nik Bonitto,LB,51.08,2
00-0033283,Tyus Bowser,LB,39.82,2
00-0029272,Nigel Bradham,LB,34.8,2
00-0036401,Shaun Bradley,LB,25.12,2
00-0036643,K.J. Britt,LB,14.32,2
00-0036409,Jordyn Brooks,LB,36.49,2
00-0032422,Kentrell Brothers,LB,14.11,2
00-0033841,Blair Brown,LB,22.97,2
00-0036400,Cameron Brown,LB,20.43,2
00-0032895,Jatavis Brown,LB,18.89,2
00-0033954,Jayon Brown,LB,10.95,2
00-0031171,Preston Brown,LB,25.89,2
00-0029566,Zach Brown,LB,42.52,2
00-0036995,Baron Browning,LB,35.93,2
00-0031366,Deone Bucannon,LB,32.89,2
00-0034754,Oren Burks,LB,33.43,2
00-0038617,Amari Burney,LB,22.29,2
00-0035713,Brian Burns,LB,63.8,2
00-0035143,Ben Burr-Kirven,LB,22.02,2
00-0035525,Devin Bush,LB,39.4,2
00-0032401,De'Vondre Campbell,LB,37.33,2
00-0039018,Jack Campbell,LB,44.73,2
00-0027978,Bruce Carter,LB,37.36,2
00-0034396,Jermaine Carter,LB,21.28,2
00-0035276,Blake Cashman,LB,28.95,2
00-0036286,K'Lavon Chaisson,LB,46.08,2
00-0037819,Leo Chenal,LB,42.65,2
00-0034832,Bradley Chubb,LB,61.84,2
00-0034415,Jack Cichy,LB,26.67,2
00-0037281,Damone Clark,LB,30.77,2
00-0032210,Frank Clark,LB,51.84,2
00-0031364,Jadeveon Clowney,LB,70.2,2
00-0030421,Jamie Collins,LB,55.51,2
00-0032262,Landon Collins,LB,52.11,2
00-0036933,Zaven Collins,LB,43.87,2
00-0035533,Ryan Connelly,LB,21.58,2
00-0036952,Jonathon Cooper,LB,27.97,2
00-0032386,Kamalei Correa,LB,32.12,2
00-0036402,Carter Coughlin,LB,29.14,2
00-0036882,Jabril Cox,LB,33.89,2
00-0036167,Tae Crowder,LB,20.87,2
00-0033547,Zach Cunningham,LB,27.47,2
00-0029562,Lavonte David,LB,52.61,2
00-0029607,Demario Davis,LB,65.47,2
00-0036614,Jamin Davis,LB,46.45,2
00-0033539,Jarrad Davis,LB,35.83,2
00-0023448,Thomas Davis,LB,57.06,2
00-0036298,Akeem Davis-Gaither,LB,31.37,2
00-0036990,Divine Deablo,LB,33.15,2
00-0037615,Nakobe Dean,LB,26.75,2
00-0039049,SirVocea Dennis,LB,21.88,2
00-0039068,Yaya Diaby,LB,47.65,2
00-0036896,Victor Dimukeje,LB,22.98,2
00-0034167,Devante Downs,LB,30.96,2
00-0032146,Bud Dupree,LB,53.96,2
00-0036338,Troy Dye,LB,27.56,2
00-0031425,Dominique Easley,LB,34.73,2
00-0038116,Arnold Ebiketie,LB,42.14,2
00-0034673,Tremaine Edmunds,LB,63.45,2
00-0035538,Emeke Egbule,LB,22.97,2
00-0033468,Ukeme Eligwe,LB,27.53,2
00-0035316,Kaden Elliss,LB,25.27,2
00-0032110,Kyle Emanuel,LB,26.01,2
00-0033790,Jordan Evans,LB,31.36,2
00-0034743,Rashaan Evans,LB,29.83,2
00-0032955,Kyler Fackrell,LB,32.86,2
00-0035651,Jaylon Ferguson,LB,47.33,2
00-0036634,Tony Fields II,LB,16.93,2
00-0034404,Kylie Fitts,LB,30.6,2
00-0031290,Marquis Flowers,LB,29.11,2
00-0031566,Trey Flowers,LB,29.89,2
00-0028022,Mason Foster,LB,24.02,2
00-0033887,Reuben Foster,LB,30.5,2
00-0034431,Zaire Franklin,LB,32.73,2
00-0036362,Willie Gay Jr.,LB,41.97,2
00-0033944,Ben Gedeon,LB,24.32,2
00-0031018,Jeremiah George,LB,10.66,2
00-0033577,Nate Gerry,LB,18.18,2
00-0036305,Trevis Gipson,LB,40.93,2
00-0036229,Jordan Glasgow,LB,18.31,2
00-0032127,Markus Golden,LB,32.42,2
00-0037315,Cameron Goode,LB,30.9,2
00-0033121,B.J. Goodson,LB,24.26,2
00-0036224,Jonathan Greenard,LB,40.15,2
00-0034982,Dre Greenlaw,LB,19.25,2
00-0032197,Randy Gregory,LB,40.11,2
00-0034755,Shaquem Griffin,LB,27.32,2
00-0032248,Bryce Hager,LB,21.27,2
00-0034336,Shaun Dion Hamilton,LB,22.02,2
00-0039076,Nick Hampton,LB,34.08,2
00-0032060,Eli Harold,LB,35.95,2
00-0033880,Charles Harris,LB,31.99,2
00-0037823,Christian Harris,LB,33.34,2
00-0036280,Malik Harrison,LB,35.92,2
00-0033532,Josh Harvey-Clemons,LB,28.84,2
00-0034382,Marquis Haynes,LB,19.89,2
00-0032201,Ben Heeney,LB,19.97,2
00-0038553,Daiyan Henley,LB,26.55,2
00-0032129,Jordan Hicks,LB,26.66,2
00-0036333,Alex Highsmith,LB,29.88,2
00-0029669,Dont'a Hightower,LB,55.15,2
00-0031348,Anthony Hitchens,LB,14.97,2
00-0030385,Gerald Hodges,LB,21.99,2
00-0035286,Cole Holcomb,LB,26.3,2
00-0035591,Justin Hollins,LB,41.76,2
00-0028008,Justin Houston,LB,67.32,2
00-0034812,Travin Howard,LB,17.94,2
00-0036343,Khaleke Hudson,LB,17.73,2
00-0029193,Bruce Irvin,LB,49.76,2
00-0034372,Joel Iyiegbuniwe,LB,25.02,2
00-0032968,Myles Jack,LB,41.49,2
00-0037271,D'Marco Jackson,LB,22.42,2
00-0034428,Leon Jacobs,LB,31.2,2
00-0034835,Malik Jefferson,LB,38.54,2
00-0036193,Anfernee Jennings,LB,41.02,2
00-0034368,Josey Jewell,LB,19.28,2
00-0029310,Cam Johnson,LB,29.67,2
00-0035306,Darryl Johnson,LB,37.77,2
00-0023449,Derrick Johnson,LB,58.73,2
00-0036870,Buddy Johnson,LB,30.42,2
00-0037663,Jermaine Johnson II,LB,57.06,2
00-0037084,Kyron Johnson,LB,22.56,2
00-0036922,Patrick Johnson,LB,27.39,2
00-0036432,Clay Johnston,LB,20.2,2
00-0032388,Deion Jones,LB,37.02,2
00-0035678,Dre'Mont Jones,LB,31.4,2
00-0036994,Ernest Jones,LB,26.87,2
00-0037007,Patrick Jones II,LB,31.72,2
00-0032415,Matthew Judon,LB,46.02,2
00-0034421,Peter Kalambayi,LB,32.91,2
00-0036341,Khalid Kareem,LB,39.94,2
00-0031554,Eric Kendricks,LB,51.34,2
00-0029409,Mychal Kendricks,LB,38.55,2
00-0031241,Devon Kennard,LB,25.92,2
00-0034825,Arden Key,LB,34.65,2
00-0032056,Hau'oli Kikaha,LB,32.09,2
00-0031361,Christian Kirksey,LB,22.17,2
00-0034806,Micah Kiser,LB,23.87,2
00-0030463,A.J. Klein,LB,23.43,2
00-0029248,Luke Kuechly,LB,66.57,2
00-0034828,Harold Landry III,LB,51.08,2
00-0034813,Justin Lawler,LB,37.27,2
00-0033147,Darron Lee,LB,36.02,2
00-0033973,Elijah Lee,LB,21.2,2
00-0033956,Marquel Lee,LB,24.23,2
00-0027663,Sean Lee,LB,55.41,2
00-0034846,Shaquille Leonard,LB,52.32,2
00-0036419,Terrell Lewis,LB,46.69,2
00-0037244,Devin Lloyd,LB,32.35,2
00-0035292,David Long Jr.,LB,17.36,2
00-0037330,Jesse Luketa,LB,23.57,2
00-0030993,Aaron Lynch,LB,36.39,2
00-0031040,Khalil Mack,LB,72.86,2
00-0038133,Boye Mafe,LB,51.75,2
00-0037808,DeAngelo Malone,LB,33.93,2
00-0039054,Marte Mapu,LB,32.21,2
00-0031175,Cassius Marsh,LB,28.46,2
00-0029620,Brandon Marshall,LB,19.25,2
00-0036270,Kamal Martin,LB,30.5,2
00-0031050,Kareem Martin,LB,39.73,2
00-0032408,Blake Martinez,LB,18.95,2
00-0032366,Tyler Matakevich,LB,8.19,2
00-0027002,Clay Matthews,LB,68.49,2
00-0031564,Lorenzo Mauldin,LB,32.03,2
00-0031596,David Mayo,LB,28.39,2
00-0036658,Isaiah McDuffie,LB,19.47,2
00-0037259,Micah McFadden,LB,26.49,2
00-0036644,Cameron McGrone,LB,24.89,2
00-0031553,Benardrick McKinney,LB,57.5,2
00-0033461,Raekwon McMillan,LB,35.51,2
00-0028103,Pernell McPhee,LB,24.35,2
00-0030387,Steven Means,LB,39.26,2
00-0033571,Matt Milano,LB,35.51,2
00-0027940,Von Miller,LB,73.86,2
00-0030382,Kevin Minter,LB,25.03,2
00-0027868,Derrick Morgan,LB,40.47,2
00-0032406,Antonio Morrison,LB,22.94,2
00-0031296,C.J. Mosley,LB,44.82,2
00-0037811,Chad Muma,LB,36.79,2
00-0036441,"Kenneth Murray, Jr.",LB,43.92,2
00-0036368,Tanner Muse,LB,30.47,2
00-0036503,Hamsah Nasirildeen,LB,19.98,2
00-0033129,Carl Nassib,LB,36.01,2
00-0035254,Anthony Nelson,LB,37.32,2
00-0031350,Corey Nelson,LB,18.21,2
00-0034350,Uchenna Nwosu,LB,36.01,2
00-0031961,Mark Nzeocha,LB,26.67,2
00-0034781,Dorian O'Daniel,LB,19.49,2
00-0030527,Alec Ogletree,LB,35.59,2
00-0036949,Adetokunbo Ogundeji,LB,26.28,2
00-0038142,David Ojabo,LB,46.08,2
00-0036552,Azeez Ojulari,LB,31.49,2
00-0039155,BJ Ojulari,LB,37.24,2
00-0035687,Bobby Okereke,LB,26.16,2
00-0034413,Foye Oluokun,LB,22.61,2
00-0026989,Brian Orakpo,LB,63.67,2
00-0036940,Odafe Oweh,LB,57.09,2
00-0036915,Jeremiah Owusu-Koramoah,LB,42.44,2
00-0030104,Nate Palmer,LB,31.1,2
00-0038600,Owen Pappoe,LB,24.07,2
00-0036932,Micah Parsons,LB,72.42,2
00-0029408,Nick Perry,LB,50.18,2
00-0032103,Denzel Perryman,LB,33.24,2
00-0036276,Jacob Phillips,LB,27.83,2
00-0036934,Jaelan Phillips,LB,51.97,2
00-0031308,Kevin Pierre-Louis,LB,27.59,2
00-0027867,Jason Pierre-Paul,LB,65.14,2
00-0035697,Germaine Pratt,LB,38.25,2
00-0032171,Hayes Pullard,LB,8.81,2
00-0036235,Shaquille Quarterman,LB,16.05,2
00-0036323,Patrick Queen,LB,45.56,2
00-0033058,Reggie Ragland,LB,30.89,2
00-0032221,Shane Ray,LB,37.62,2
00-0033875,Haason Reddick,LB,53.28,2
00-0027980,Brooks Reed,LB,35.93,2
00-0037000,Monty Rice,LB,22.62,2
00-0033549,Duke Riley,LB,23.09,2
00-0036426,Alton Robinson,LB,32.33,2
00-0031624,Edmond Robinson,LB,29.58,2
00-0037316,Mark Robinson,LB,20.6,2
00-0036845,Quincy Roche,LB,28.1,2
00-0036434,Chapelle Russell,LB,14.32,2
00-0031578,Jake Ryan,LB,25.68,2
00-0039003,Drew Sanders,LB,37.98,2
00-0037751,Myjai Sanders,LB,34.25,2
00-0033125,Joe Schobert,LB,33.24,2
00-0038390,Noah Sewell,LB,25.38,2
00-0031365,Ryan Shazier,LB,47.8,2
00-0028006,Kelvin Sheppard,LB,30.59,2
00-0036500,Jamien Sherwood,LB,16.01,2
00-0036356,Isaiah Simmons,LB,49.94,2
00-0030442,John Simon,LB,35.9,2
00-0038504,Trenton Simpson,LB,35.53,2
00-0034430,Andre Smith,LB,20.57,2
00-0031264,Chris Smith,LB,30.96,2
00-0033052,Jaylon Smith,LB,46.85,2
00-0031371,Marcus Smith,LB,40.84,2
00-0039013,Nolan Smith,LB,43.92,2
00-0034874,Roquan Smith,LB,61.76,2
00-0031309,Telvin Smith,LB,37.12,2
00-0031945,Martrell Spaight,LB,19.32,2
00-0037318,Baylon Spector,LB,18.48,2
00-0036428,Justin Strnad,LB,16.36,2
00-0029629,Nate Stupar,LB,18.35,2
00-0022161,Terrell Suggs,LB,63.8,2
00-0034999,Ty Summers,LB,28.12,2
00-0037003,Chazz Surratt,LB,26.28,2
00-0034381,Josh Sweat,LB,60.05,2
00-0035646,Sione Takitaki,LB,32.61,2
00-0035240,Jahlani Tavai,LB,41.94,2
00-0036393,Davion Taylor,LB,27.89,2
00-0030278,Manti Te'o,LB,24.77,2
00-0037611,Kayvon Thibodeaux,LB,51.04,2
00-0034420,Jordan Thomas,LB,29.29,2
00-0037813,Channing Tindall,LB,37.15,2
00-0038599,Henry To'oTo'o,LB,18.39,2
00-0029289,Korey Toomer,LB,27.08,2
00-0035262,Drue Tranquill,LB,29.55,2
00-0029577,Danny Trevathan,LB,10.62,2
00-0039111,Tuli Tuipulotu,LB,45.72,2
00-0036440,Derrek Tuszka,LB,22.33,2
00-0036159,Joshua Uche,LB,33.3,2
00-0033580,Tanner Vallejo,LB,13.9,2
00-0034674,Leighton Vander Esch,LB,58.99,2
00-0032892,Nick Vigil,LB,22.48,2
00-0029255,Bobby Wagner,LB,59.5,2
00-0026307,Erik Walden,LB,32.5,2
00-0033570,Anthony Walker,LB,16.33,2
00-0037074,Quay Walker,LB,41.69,2
00-0032809,Joe Walker,LB,24.01,2
00-0036300,Mykal Walker,LB,22.82,2
00-0036844,Garret Wallow,LB,17.2,2
00-0033046,Jihad Ward,LB,35.83,2
00-0034815,Fred Warner,LB,55.69,2
00-0027812,Dekoda Watson,LB,32.23,2
00-0033886,T.J. Watt,LB,66.63,2
00-0036927,Pete Werner,LB,40.41,2
00-0035707,Devin White,LB,59.71,2
00-0034375,Kyzir White,LB,27.95,2
00-0029212,Tahir Whitehead,LB,22.68,2
00-0038557,Dorian Williams,LB,27.2,2
00-0035680,Quincy Williams,LB,34.1,2
00-0033915,Tim Williams,LB,31.16,2
00-0030434,Vince Williams,LB,22.05,2
00-0031263,Avery Williamson,LB,21.76,2
00-0032215,Damien Wilson,LB,27.2,2
00-0036294,Logan Wilson,LB,31.43,2
00-0035144,Mack Wilson,LB,26.58,2
00-0031943,Ramik Wilson,LB,21.54,2
00-0038625,Dee Winters,LB,16.99,2
00-0036335,D.J. Wonnum,LB,35.05,2
00-0028037,K.J. Wright,LB,43.04,2
00-0035708,Oshane Ximines,LB,32.67,2
00-0034266,Kenny Young,LB,25.2,2
00-0035693,Johnathan Abram,DB,40.11,2
00-0031186,Kenneth Acker,DB,30.77,2
00-0035677,Nasir Adderley,DB,40.26,2
00-0036937,Paulson Adebo,DB,36.86,2
00-0034728,Jaire Alexander,DB,49.02,2
00-0032389,Mackensie Alexander,DB,36.2,2
00-0030528,Robert Alford,DB,39.73,2
00-0033467,Brian Allen,DB,29.08,2
00-0031181,Ricardo Allen,DB,10.23,2
00-0035142,Ugo Amadi,DB,17.29,2
00-0030420,David Amerson,DB,40.18,2
00-0031584,Adrian Amos,DB,21.39,2
00-0027957,Prince Amukamara,DB,49.12,2
00-0034334,Troy Apke,DB,48.89,2
00-0032379,Eli Apple,DB,50.45,2
00-0038119,Jalyn Armour-Davis,DB,36.71,2
00-0034792,Cornell Armstrong,DB,28.36,2
00-0038646,Alex Austin,DB,13.11,2
00-0035294,Blessuan Austin,DB,33.27,2
00-0034265,Anthony Averett,DB,30.01,2
00-0033548,Chidobe Awuzie,DB,35.79,2
00-0033890,Budda Baker,DB,49.14,2
00-0035684,Deandre Baker,DB,29.54,2
00-0035633,Corey Ballentine,DB,29.36,2
00-0039000,Deonte Banks,DB,56.6,2
00-0030469,Johnthan Banks,DB,24.02,2
00-0034675,Jessie Bates,DB,43.04,2
00-0038560,Jordan Battle,DB,30.98,2
00-0032939,Vonn Bell,DB,30.5,2
00-0038123,Dane Belton,DB,35.32,2
00-0037288,Christian Benford,DB,34.86,2
00-0039072,Jakorian Bennett,DB,43.17,2
00-0031262,Bene' Benwikere,DB,21.6,2
00-0027858,Eric Berry,DB,71.93,2
00-0024421,Antoine Bethea,DB,41.14,2
00-0036253,Julian Blackmon,DB,37.79,2
00-0035139,Marquise Blair,DB,34.27,2
00-0037275,DaRon Bland,DB,55.07,2
00-0029575,Robert Blanton,DB,15.39,2
00-0038130,Andrew Booth,DB,39.45,2
00-0031261,Tre Boston,DB,21.68,2
00-0035150,Kris Boyd,DB,25.79,2
00-0029416,Brandon Boykin,DB,29.31,2
00-0032890,James Bradberry,DB,43.37,2
00-0039141,Brian Branch,DB,32.45,2
00-0031052,Bashaud Breeland,DB,14.06,2
00-0038135,Jaquan Brisker,DB,33.69,2
00-0031338,Terrence Brooks,DB,38.39,2
00-0033047,Anthony Brown,DB,32.24,2
00-0038554,Ji'Ayir Brown,DB,13.82,2
00-0037313,Montaric Brown,DB,18.0,2
00-0039002,Sydney Brown,DB,36.63,2
00-0036885,Tre Brown,DB,29.95,2
00-0038136,Coby Bryant,DB,29.64,2
00-0036421,Terrell Burgess,DB,26.89,2
00-0027676,Morgan Burnett,DB,35.64,2
00-0033103,Artie Burns,DB,31.35,2
00-0032403,Juston Burris,DB,26.0,2
00-0032774,Deon Bush,DB,17.21,2
00-0038100,Percy Butler,DB,33.5,2
00-0036629,Camryn Bynum,DB,16.93,2
00-0032198,Ibraheim Campbell,DB,26.75,2
00-0036974,Tyson Campbell,DB,41.42,2
00-0032438,Maurice Canady,DB,28.39,2
00-0027124,Don Carey,DB,25.79,2
00-0026280,Brandon Carr,DB,35.18,2
00-0036501,Michael Carter II,DB,24.68,2
00-0027733,Kam Chancellor,DB,30.74,2
00-0032786,Marqui Christian,DB,29.06,2
00-0027010,Patrick Chung,DB,30.83,2
00-0036941,Andre Cisco,DB,40.18,2
00-0029676,Morris Claiborne,DB,29.43,2
00-0033294,Chuck Clark,DB,17.88,2
00-0038984,Kei'Trel Clark,DB,25.8,2
00-0036316,Chris Claybrooks,DB,23.74,2
00-0031333,Ha Ha Clinton-Dix,DB,36.35,2
00-0031016,Ross Cockrell,DB,21.18,2
00-0033302,Adrian Colbert,DB,35.52,2
00-0027835,Kurt Coleman,DB,26.81,2
00-0031552,Jalen Collins,DB,37.49,2
00-0031259,Aaron Colvin,DB,27.18,2
00-0033882,Gareon Conley,DB,39.57,2
00-0038982,Chamarri Conner,DB,30.61,2
00-0028031,Chris Conte,DB,30.94,2
00-0037193,Bryan Cook,DB,42.4,2
00-0032767,Su'a Cravens,DB,25.14,2
00-0035293,Xavier Crawford,DB,22.46,2
00-0037616,Nick Cross,DB,45.08,2
00-0036349,Kam Curl,DB,18.02,2
00-0030538,Johnathan Cyprien,DB,31.43,2
00-0036330,Cameron Dantzler,DB,20.15,2
00-0032195,Ronald Darby,DB,44.26,2
00-0034778,Carlton Davis III,DB,27.98,2
00-0033053,Sean Davis,DB,40.07,2
00-0027001,Vontae Davis,DB,51.12,2
00-0034744,Duke Dawson,DB,34.44,2
00-0035699,Jamel Dean,DB,51.44,2
00-0036282,Grant Delpit,DB,47.46,2
00-0031380,Darqueze Dennard,DB,32.96,2
00-0031331,Pierre Desir,DB,18.82,2
00-0031608,Quandre Diggs,DB,22.07,2
00-0036361,Trevon Diggs,DB,61.18,2
00-0032136,Lorenzo Doss,DB,16.18,2
00-0033551,Rasul Douglas,DB,24.08,2
00-0036231,Kyle Dugger,DB,43.74,2
00-0034858,Terrell Edmunds,DB,46.51,2
00-0035681,Mike Edwards,DB,20.52,2
00-0037242,Kaiir Elam,DB,49.82,2
00-0033289,Corn Elder,DB,16.88,2
00-0034277,DeShon Elliott,DB,20.89,2
00-0037250,Martin Emerson,DB,34.1,2
00-0034993,Marcus Epps,DB,30.35,2
00-0038101,Akayleb Evans,DB,35.3,2
00-0033898,Justin Evans,DB,39.57,2
00-0031267,Antone Exum,DB,17.24,2
00-0036615,Caleb Farley,DB,46.44,2
00-0035147,Rashad Fenton,DB,14.15,2
00-0034789,Minkah Fitzpatrick,DB,58.92,2
00-0037758,Cordale Flott,DB,37.45,2
00-0034756,Tre Flowers,DB,34.11,2
00-0039151,Emmanuel Forbes,DB,46.96,2
00-0033792,Rudy Ford,DB,32.43,2
00-0036638,Darrick Forrest,DB,33.32,2
00-0033048,Kavon Frazier,DB,24.18,2
00-0036431,Jordan Fuller,DB,17.87,2
00-0033084,Kendall Fuller,DB,31.49,2
00-0031041,Kyle Fuller,DB,55.13,2
00-0036416,Kristian Fulton,DB,31.49,2
00-0031394,E.J. Gaines,DB,27.17,2
00-0031015,Phillip Gaines,DB,39.8,2
00-0037190,Sauce Gardner,DB,69.51,2
00-0035253,C.J. Gardner-Johnson,DB,29.17,2
00-0034362,Rashaan Gaulden,DB,18.86,2
00-0025557,William Gay,DB,26.62,2
00-0031571,Clayton Geathers,DB,30.9,2
00-0027988,Marcus Gilchrist,DB,36.42,2
00-0036380,Alohi Gilman,DB,8.61,2
00-0029542,Stephon Gilmore,DB,63.95,2
00-0036324,Jeff Gladney,DB,32.27,2
00-0039147,Christian Gonzalez,DB,54.0,2
00-0031080,Demetri Goodson,DB,19.38,2
00-0038111,Kyler Gordon,DB,30.57,2
00-0036961,Richie Grant,DB,31.04,2
00-0033059,T.J. Green,DB,48.95,2
00-0033926,Shaquill Griffin,DB,51.31,2
00-0027860,Joe Haden,DB,37.87,2
00-0033568,Nate Hairston,DB,19.11,2
00-0036241,Bryce Hall,DB,35.57,2
00-0036956,Darren Hall,DB,32.36,2
00-0032776,Deiondre' Hall,DB,40.21,2
00-0025405,Leon Hall,DB,43.24,2
00-0038038,Kyle Hamilton,DB,57.01,2
00-0036888,Damar Hamlin,DB,13.43,2
00-0036344,Harrison Hand,DB,22.0,2
00-0032758,Vernon Hargreaves III,DB,36.14,2
00-0030383,Duron Harmon,DB,37.96,2
00-0034388,Davontae Harris,DB,25.21,2
00-0034730,Marcell Harris,DB,33.06,2
00-0035655,Will Harris,DB,42.5,2
00-0034779,Ronnie Harrison,DB,38.26,2
00-0036302,Jaylinn Hawkins,DB,34.31,2
00-0038403,Tre Hawkins III,DB,35.46,2
00-0030572,D.J. Hayden,DB,43.04,2
00-0039051,Josh Hayes,DB,29.79,2
00-0029261,Casey Hayward,DB,36.37,2
00-0036281,C.J. Henderson,DB,50.58,2
00-0037096,Elijah Hicks,DB,27.58,2
00-0037743,Daxton Hill,DB,39.85,2
00-0036871,Nate Hobbs,DB,33.77,2
00-0036998,Jevon Holland,DB,37.86,2
00-0034990,Ka'dar Hollman,DB,30.95,2
00-0037095,Christian Holmes,DB,33.04,2
00-0036394,Darnay Holmes,DB,28.65,2
00-0033877,Malik Hooker,DB,47.51,2
00-0036944,Jaycee Horn,DB,61.39,2
00-0028069,Davon House,DB,27.7,2
00-0033050,Xavien Howard,DB,44.39,2
00-0038588,Jordan Howden,DB,24.25,2
00-0036564,Talanoa Hufanga,DB,34.62,2
00-0031059,Marqueston Huff,DB,25.54,2
00-0034843,Mike Hughes,DB,13.35,2
00-0033281,Marlon Humphrey,DB,66.95,2
00-0029215,George Iloka,DB,22.75,2
00-0030427,Kemal Ishmael,DB,30.76,2
00-0038642,D.J. Ivey,DB,30.43,2
00-0036240,Chris Jackson,DB,24.96,2
00-0036166,Dane Jackson,DB,9.46,2
00-0034356,Donte Jackson,DB,41.67,2
00-0033784,Eddie Jackson,DB,54.24,2
00-0027872,Kareem Jackson,DB,39.73,2
00-0037301,Theo Jackson,DB,33.02,2
00-0033107,William Jackson,DB,46.61,2
00-0034398,Natrell Jamerson,DB,30.46,2
00-0034790,Derwin James,DB,67.76,2
00-0036645,Shemar Jean-Charles,DB,26.07,2
00-0026990,Malcolm Jenkins,DB,40.18,2
00-0033941,Rayshawn Jenkins,DB,32.21,2
